session_id,user_id,session_start_timestamp,booking_timestamp,time_to_booking
SfprvxuIOiWg0lEa,rgSJODPOgo7NsQKb,2025-01-25 03:16:03.996509075,,
KtGuxiVhHLp232za,PV2mNOQQ25EpP83R,2025-01-28 18:57:30.732331038,,
mBIT181huWCsniM0,4fBFRjXrdigXhQgO,2025-01-02 08:51:39.891802073,,
aRdE3oahUf6AzbmD,NcqboTCXVZvd4ZfL,2025-01-09 11:16:52.250571965,,
GAwNpQwygMZbySJn,zkzqxBIEm1IpoQrU,2025-01-20 22:26:35.966406345,,
Ordn0Evgvdv9IqNt,zkzqxBIEm1IpoQrU,2025-01-17 21:25:11.935099363,,
iaWwITB6n5RvB6Ud,zkzqxBIEm1IpoQrU,2025-01-16 20:26:10.618430853,,
HOFEnSmWMcumk7IX,KV9VWOA2IZS1IBM8,2025-01-04 03:14:06.909400463,,
lVNUopVMThXOdthy,LilouZIPGYs2wmRa,2025-01-11 20:00:51.128639221,,
XdUG5zeBdGO8xGST,,2025-01-02 20:24:18.428428888,2025-01-02 20:41:59.915549842,17.691452015899998
KkB203bwKi3Elhla,YCxpy2wBUpQ3Lkco,2025-01-07 16:46:06.665777922,,
VWUkdnEcJfHZtMEH,YCxpy2wBUpQ3Lkco,2025-01-23 11:56:13.613295794,2025-01-23 12:11:28.326524810,15.2452204836
wPV3rnN5uCZe5rfu,YCxpy2wBUpQ3Lkco,2025-01-30 18:53:58.057126045,,
473FKUyv4dMy8lE7,agaWFiCzwSQCZLGg,2025-01-03 17:29:28.151249886,,
avJGPwHRt8Ffvlw3,lEF1t2YqJcaXA0UN,2025-01-17 08:34:41.147191048,,
IWnlVDvpvCTPgobv,lEF1t2YqJcaXA0UN,2025-01-18 22:39:20.344941139,2025-01-18 22:55:18.292493840,15.965792545016665
AwD0yNuAsz8W95GJ,,2025-01-04 19:51:41.623592377,,
cMymnNj2x3QXJvHn,,2025-01-23 08:45:20.538346767,,
vGr3ElLHoNa0EjHV,8fopxwVj1OOWqW3R,2025-01-13 04:12:29.416547298,,
KmLSjUv8L5zkWGjE,8fopxwVj1OOWqW3R,2025-01-15 04:53:01.666994572,,
uTHy9i7rDuXCN8qd,8fopxwVj1OOWqW3R,2025-01-23 13:55:21.943685770,2025-01-23 14:04:28.158875476,9.1035864951
xghcNYSWAdbejKih,SDRTj2sCbJsgzoU3,2025-01-04 19:55:55.455958605,,
So9G7Pp69PkfV7Wh,LcLpbEBgDQ59gJCx,2025-01-21 16:03:22.741322994,,
0Qi6Y8nxhG5CbrwT,,2025-01-06 00:09:48.645374775,,
RStLSpY1w2UyK4ss,ZMdCRe2C9DCzszKA,2025-01-03 14:35:46.858687162,2025-01-03 14:45:00.323837737,9.22441917625
LJbgt4dzkZqKQolN,ZMdCRe2C9DCzszKA,2025-01-25 22:56:15.115909815,,
pVpIc3SR9B3i7kAZ,DY0Dc65Qg8W4i0OP,2025-01-06 13:22:04.889386415,,
jl4ISIE8R4qW5UZr,DY0Dc65Qg8W4i0OP,2025-01-30 08:03:16.812211275,,
cLGTRt3O4M2pJgbN,mo1eCIAAhFtjmCI8,2025-01-19 22:45:55.609002829,2025-01-19 22:56:10.238154188,10.243819189316667
HdWqglljRyW7eq2L,mo1eCIAAhFtjmCI8,2025-01-10 02:29:54.887268543,,
kSvtYF3wwbScGewY,1hCEODvulkbXObHc,2025-01-28 10:40:50.413647890,,
yxDYDhTWJ4Cup19w,1hCEODvulkbXObHc,2025-01-29 17:34:55.217118025,,
x8N26z5SAk4YAT2v,pYdw4XtyDrPkCqz3,2025-01-22 22:48:10.747709990,,
Aaok3LC1DwPzKY8r,4w3ZVtSbxEAb4ndW,2025-01-27 05:15:20.752897263,,
oNvb02czC35CLXw0,4w3ZVtSbxEAb4ndW,2025-01-22 23:18:49.308131456,,
MwBVIbQB7Zxcj9Hs,,2025-01-25 17:03:29.229221821,2025-01-25 17:26:34.074894501,23.080761211333332
cn5pBBfBrrQonvns,,2025-01-17 20:37:01.183499813,,
MGLFnHwHsyzvkXEO,wcFtjCOZYTHKt88h,2025-01-08 09:44:46.954568624,,
RE2ct3o64Eenv8Us,gfkRrYP4CyuTcrxU,2025-01-23 16:41:57.908795118,,
Pg318exnrVoB85GJ,LjAlgqa5XzoY7G9K,2025-01-22 21:44:10.593780994,,
u3qb1amp2KoMRt91,UEIahl614sy4FlmB,2025-01-08 06:06:16.867644787,2025-01-08 06:30:10.923976651,23.9009388644
XncoRWfiQSaLSMEJ,UEIahl614sy4FlmB,2025-01-16 21:17:44.505692482,,
8KzHvJTqjWzj4kEr,UEIahl614sy4FlmB,2025-01-17 00:52:03.110443115,2025-01-17 01:04:39.744206038,12.610562715383333
14mtJfRmGYXS2XtZ,aYfhdeyvBMwdZd9U,2025-01-30 13:19:32.114533186,,
UQwjPnXVdnY8O072,aYfhdeyvBMwdZd9U,2025-01-12 04:54:36.718523979,2025-01-12 05:07:24.618175776,12.79832752995
EDfNSgFPzlnOQDin,6uK3Ob6gWpqt5wHk,2025-01-05 15:37:49.447600365,,
tZdy1cKBj7j7Rt9p,6uK3Ob6gWpqt5wHk,2025-01-05 14:22:11.649368525,,
e3hmvhCFRxvsykVx,6uK3Ob6gWpqt5wHk,2025-01-28 10:54:29.915782928,2025-01-28 11:03:09.796274852,8.6646748654
MSuCi9AhHUPHiop5,HGzb8wOv5H7ojoPC,2025-01-08 13:36:59.873345613,2025-01-08 13:49:30.009035422,12.502261496816667
DKJg4cFXWHSN1I53,HGzb8wOv5H7ojoPC,2025-01-10 08:45:20.528337479,,
Kf2J2jmMOYeK43LC,HGzb8wOv5H7ojoPC,2025-01-25 18:25:33.792388678,,
1ZmJCSw5BOEUa7Dd,4w6q7iXJipJVYG2E,2025-01-20 03:04:46.310342550,,
h1vlZl3sJYmnGdeP,fjpd1vmpZ9CfzkxC,2025-01-06 02:22:32.164027452,,
Q7KE74ZXQj2yttil,fjpd1vmpZ9CfzkxC,2025-01-24 14:26:10.509056807,,
QGbwpV3OvdZydcXR,cZj879aZQz5lnyhQ,2025-01-24 16:45:48.921684265,,
TZv7JWyoGmssgWfB,dBgjY45Jbz0Xn5p1,2025-01-08 02:04:18.915719748,,
EalmnnRlE6gJqhnj,dBgjY45Jbz0Xn5p1,2025-01-17 16:50:46.749643326,2025-01-17 16:58:48.511217044,8.029359561966666
vKpfVx19XUCLiWVb,dBgjY45Jbz0Xn5p1,2025-01-26 07:45:21.082518101,2025-01-26 08:07:18.402046348,21.955325470783336
vo4BCFSpGsJMXdIn,QPqTvdsbMi7sp1yV,2025-01-08 15:29:16.422780752,,
MygtXMh6D2tMtBf1,QPqTvdsbMi7sp1yV,2025-01-23 06:15:42.534297466,,
iMHvx4Urh8uD51Wh,rw0ukMOdyFDS6z48,2025-01-01 14:35:16.905974627,,
QCqhQ290vq5dtCTn,JYHilbLe9eZve6d8,2025-01-03 22:46:59.130057096,,
cEv901APFxEFZM9V,,2025-01-26 02:47:46.172018051,,
4cM94AG7DmthhIlu,,2025-01-07 00:32:32.957336187,2025-01-07 00:47:05.802789212,14.547424217083334
W5TbsAgXA0jOlqh3,5f636Uy6YX8dN6VF,2025-01-21 00:49:26.865866184,2025-01-21 01:02:39.348799294,13.208048885166667
u7iKnRvifC5R1pHR,3YZIjHJfQTp60sHy,2025-01-04 07:11:41.090013981,,
CubhJc4WWOKBXnwV,3YZIjHJfQTp60sHy,2025-01-18 13:46:59.767705202,,
GQTVyeDNPBWYxq6a,EWOqUDM12Es9IC6a,2025-01-05 16:36:32.143858433,,
P9o7VLbahJkPZ2OR,dBrzNs2274fahGYQ,2025-01-16 19:36:06.157474756,,
TKck7jldaNMpZIyB,dBrzNs2274fahGYQ,2025-01-25 00:54:31.938334703,,
q07Ckr5ltkaB2Trc,uxyU24QsC0j3lG3g,2025-01-05 13:31:04.512800693,,
yIDNtE5MkbMBMc4t,q8857jE7fqXKr9zW,2025-01-24 11:19:34.687613249,2025-01-24 11:32:50.734819755,13.267453441766666
jB2WfSSJcuwtfZ44,q8857jE7fqXKr9zW,2025-01-22 08:39:56.792318821,,
QdfXfQ3qFxkQzrDQ,,2025-01-09 01:41:10.154864550,,
9ge5fntsGMTlsW3M,KmjKzTqayHMjtg3p,2025-01-26 15:41:51.709754467,2025-01-26 15:52:42.302387916,10.843210557483333
oiOqhcZnkVl0YdXq,KC7lqVtzVs5UluP8,2025-01-03 05:09:05.360661268,,
Tw93olVGmEjIL4Zw,581HgSIoazIyP66o,2025-01-03 22:32:26.295985699,,
XEX8MlwzEAsWmDac,v6fZoxug48C9FF06,2025-01-25 09:33:29.384697437,,
h69ziDQnq0g9Nbuh,v6fZoxug48C9FF06,2025-01-22 04:20:59.134976625,,
L3frMb4b77cCWgUD,v6fZoxug48C9FF06,2025-01-17 14:46:24.856142998,,
2qqX0G8PV9IgYM2K,9e9dvrIqXX3xbm91,2025-01-30 03:56:38.478175402,,
ze90MCnCSML2o7P7,oecKKKcIZw7B7Dr5,2025-01-27 01:14:24.756565332,,
tLYrPf2TUvlfnrwt,ZJGzVNqNg4h039E6,2025-01-15 22:57:45.819225788,2025-01-15 23:09:15.761726080,11.499041671533332
F5zWPZNE1tSlOXTj,5lVERsjMltKVOgZ1,2025-01-06 05:12:58.096276283,2025-01-06 05:24:46.116358426,11.800334702383333
b3pSUOR9Xg52suyY,5nkgCjCiJVjs3Eqi,2025-01-08 03:37:13.563153744,2025-01-08 03:45:50.583626370,8.6170078771
raOo1o3eqICfCz3k,SGHSxigpsMfXYk8l,2025-01-16 05:56:52.026319742,,
pCloTK23jqoXyh4v,85PmlujtXJBxeK87,2025-01-02 05:24:57.311681271,,
c13ikXg4h20kQIWW,l5I8N1bXOSMPi9vU,2025-01-14 17:06:27.676130772,,
1xngNYJHjK08cGLp,l5I8N1bXOSMPi9vU,2025-01-17 15:55:33.017073631,,
P18ae5NpTjrn8kYA,elaRvLYspEYcwP6r,2025-01-02 17:13:29.917791843,,
5HvJATuECfZAph9E,zm5rc57wc2yA5RAZ,2025-01-24 00:10:17.176396132,,
jgYNpI8vuzVjhS9x,zm5rc57wc2yA5RAZ,2025-01-16 14:14:18.821695328,,
pRmIXcFcFENLcTM4,My9xhiTKD0s0pxRu,2025-01-28 11:17:25.184151649,,
pdXMT6PWvRFhTz74,JNMU99fen0SPX8dh,2025-01-03 22:27:00.745111227,,
Kwbceqk7rWxtnvvz,xkqXu4zQVRSAp2z0,2025-01-19 00:53:23.117156506,,
ypMDuDIuhQCE8ONs,GEVUfRhgHR0npQZi,2025-01-10 13:19:36.264498711,,
tUxtr4NagyzP4kGO,GEVUfRhgHR0npQZi,2025-01-05 10:24:42.022519112,,
8LIUnoFuROdUa8oD,jqlfsQO0Cf6y4xyp,2025-01-29 23:30:57.843262911,,
XIzbVfcxfHc2K1vL,jqlfsQO0Cf6y4xyp,2025-01-30 21:34:29.471512318,,
fLd4fHEOZJ4f6Npb,ZpfKudHBLOBqngvY,2025-01-23 04:54:22.255680323,,
DGdMdAJyojfelQAY,aCZED4orIXDHPkAx,2025-01-04 17:52:47.173094034,,
on2cjx2Pt4bnjXOu,aCZED4orIXDHPkAx,2025-01-14 17:17:13.906192780,,
0e4tVvXhhplACE9L,aCZED4orIXDHPkAx,2025-01-03 09:04:56.829743624,,
4YyW4jJoPI1uApYF,IMhYrmSxYwlWDEBv,2025-01-20 11:18:04.773787022,,
lNxPiQCPkDfNA9Yj,IMhYrmSxYwlWDEBv,2025-01-07 08:29:18.967472315,,
berONadUSfaf6FQL,RBmyRYTgSfxssJYi,2025-01-15 18:38:38.515318632,,
CeTaEf8J7GAjAaCr,,2025-01-07 21:03:54.383531094,,
fFbxEJpqZzaxBGLP,,2025-01-04 20:22:31.812201023,,
Xk9JoUfjjWhCSlYL,znMCZfgK0rwRL6ad,2025-01-05 12:29:17.443352938,2025-01-05 12:41:03.432845043,11.766491535083333
UptrbqMoaKellipO,YRUIwA7zZ7hQpOcF,2025-01-15 13:07:44.999472380,,
WvnYEW3510fVcOpz,YRUIwA7zZ7hQpOcF,2025-01-12 23:13:50.935234547,2025-01-12 23:37:04.610913082,23.227927975583334
YUlHZGK7mgJA5FtI,etn7FzUf65JNY6em,2025-01-14 14:44:38.295696259,,
sikZ4Zmlz1Cqgsfk,Fpam1k0hyNFxBnSc,2025-01-10 03:33:39.587625027,,
PhNNNpnDINbL7dVA,Fpam1k0hyNFxBnSc,2025-01-05 04:27:31.785209894,,
QnXesuOVIFaYO3Wk,Fpam1k0hyNFxBnSc,2025-01-16 11:38:11.574447393,2025-01-16 11:50:08.894569966,11.955335376216668
dZiBzz19lJAXQ5pz,JAtUo9A0SOByP8RT,2025-01-16 21:29:34.350768089,,
Gq1ipRnk0OJV1c2t,GTnhVnaprgoxWY2m,2025-01-16 00:34:45.204293489,,
1UdEQQrbVnLynfyX,,2025-01-02 21:42:07.415722370,,
NDwIRXxGi5VxrSMC,i33o45IxGphCwSEN,2025-01-25 17:35:13.253838778,2025-01-25 17:56:01.725579212,20.807862340566665
YTA7mnTLUFEFzYJ6,W12n60D0MAUpYf2G,2025-01-06 16:14:59.749269724,,
ZNumpU0DpzEQvQFR,RrpltSN6CDzvG50M,2025-01-09 22:51:34.269586563,2025-01-09 23:06:53.281248795,15.3168610372
FrJzEN4aiHmXWhol,,2025-01-24 09:11:15.623934269,,
5oyAreSR25MdPr11,UCvSm7ixoJmARKgh,2025-01-17 14:12:51.506207466,,
iCDepyEzAALDNmFC,KOn5lJZ8NqN0C9Aa,2025-01-29 22:32:49.634236097,,
FkNRCHtowHB721AT,ZHdxuGgaOcRYoE1p,2025-01-12 05:48:23.498264551,,
C4sVFac54zXgzZAs,j1C66fCq07vx8quY,2025-01-07 12:18:32.579901934,,
RAKnhahLCHgetvda,Xk3gPMeRV84urIto,2025-01-15 02:53:03.956674099,,
sOwr3f69o4lCTxmM,emYl92uKfgzPVhiA,2025-01-12 08:52:07.055379152,,
Dibjk2ng2xf2hOyX,emYl92uKfgzPVhiA,2025-01-22 11:36:43.754815102,,
dcgQRvx5r6qh4oFP,duEuNyMo0IWQOK4P,2025-01-02 23:01:59.007191896,,
NhBuQdISetiUjDT9,UB8nd0tHlGxteLDx,2025-01-02 07:46:09.691585541,,
b0WamxrQ0GZe5K7b,UB8nd0tHlGxteLDx,2025-01-21 02:25:04.024844646,,
LIqGiEgpDhUxom4o,UB8nd0tHlGxteLDx,2025-01-03 04:25:28.149266481,,
BAuoh6gDsnDp1xss,QNgJLpZoTwlCRVoC,2025-01-11 05:20:55.463454247,2025-01-11 05:38:41.407003402,17.76572581925
3t3lT04BXMs6mxJH,QNgJLpZoTwlCRVoC,2025-01-20 02:03:39.609949827,,
swY8OMCNKtzo93lq,SQ9WuonPRpoPdAwC,2025-01-14 09:07:06.363691330,,
eRy25OlMcI1w3oUr,SQ9WuonPRpoPdAwC,2025-01-21 08:05:04.821729660,,
e8o8Sz5WYwcWrh5G,O0Zi043ZQQg0Pdee,2025-01-28 20:14:13.665404081,,
XEbWsbNdpMNJl7Ko,kOBpO1DdbTcXufQ0,2025-01-10 04:16:10.240614653,,
UiwwgXr02sDTYTsu,,2025-01-22 11:47:25.312001705,,
Ee8D2AuCZIG5qIO0,wHOOeoUcsBcLdxES,2025-01-11 00:03:27.774631500,,
qZkMVE8343SEgZCP,wHOOeoUcsBcLdxES,2025-01-10 06:48:03.510124445,,
QcQX05iGI5zTcwOQ,6S6kKaiq1acUz0Ez,2025-01-26 20:26:00.371673584,,
6uSQIH8uJcfJQLTS,6S6kKaiq1acUz0Ez,2025-01-19 03:42:00.575510979,2025-01-19 03:59:04.080470989,17.058416000166666
UccJZspjGahCRHK2,wDjhRyvo6O34jtOU,2025-01-13 20:13:08.611373186,,
8kNXwJZS8JFUiZJC,,2025-01-25 05:44:21.081057310,2025-01-25 06:11:46.167112663,27.41810092255
LkJ90dHQ05b0u9z0,w00ab5s9nhLlzACo,2025-01-01 15:44:28.520732164,,
9znuNRcuePXNpITb,T08a7QB4cYrZ7HFC,2025-01-07 05:14:07.304543495,,
kgd7LNhB4ZIjd7T9,T08a7QB4cYrZ7HFC,2025-01-13 19:15:25.133354187,2025-01-13 19:30:20.474109031,14.922345914066666
ICmq7sYjAk1ods9x,,2025-01-14 12:19:50.286289215,,
eFLOxm0AP2rLDGTP,y7zMhs1UPvCGLSTI,2025-01-05 12:38:44.609337568,,
9r9u8SSrFLG7pi3O,QcsjAokUz6xmFKdm,2025-01-27 03:35:20.741752386,,
BAkFChfPc2MRggch,QcsjAokUz6xmFKdm,2025-01-05 16:47:05.889993906,,
LaGqFOO33KuuBfJe,i4WH3KVga75lukRY,2025-01-28 07:45:40.756161213,2025-01-28 07:57:59.975977330,12.320330268616667
NIH3i11I0j0C21Vn,i4WH3KVga75lukRY,2025-01-28 18:53:25.992816687,,
fZvpsO2k7DeVJg1m,i4WH3KVga75lukRY,2025-01-29 13:44:35.520684481,,
e38mGtYUhU9qeE16,5RRnHHy8dZ2zpjSb,2025-01-14 02:37:17.482556581,2025-01-14 02:54:00.458465937,16.716265155933332
azglnwyyoJNvkz8Z,Isfs60ZYhnjcLCow,2025-01-26 00:00:36.314955711,,
OxtfyoZnye4G0qVG,wrTsBzjUd2bcg2pE,2025-01-27 12:50:49.186965704,,
kzG4PmDOGwjfHLDG,jsBqBsKwtmmQkVoq,2025-01-10 11:28:53.299217701,,
ugPjXgifdEXziaLm,,2025-01-18 22:10:09.949852705,,
u6dhpi7SniFJBplF,lb6BjvqzcgRhtlIq,2025-01-10 18:37:11.264585018,,
1qjXQ3eC5yKAQhSv,BOjvL4GvRKmAovDQ,2025-01-16 16:14:38.593889952,,
gEa4XKW3RT7cBYjH,NKHR7H5V0IPshMGR,2025-01-26 06:16:42.025366306,,
7eGWu6I36F4wxZ8w,8BKVyJqxubERGDlR,2025-01-28 03:49:21.750426292,,
a2y9GEVm90CuouYH,,2025-01-01 07:38:16.996797562,2025-01-01 07:49:29.225472477,11.203811248583333
PXQgD7S8IrIEa9V5,hignBb4QhmuUBIwT,2025-01-11 10:28:10.542723179,,
Mke2IAbWD1kWUvss,hignBb4QhmuUBIwT,2025-01-07 03:58:55.155917406,,
FKOKYvgCNN10AjdQ,9ob8Yl4ZJcec4Usb,2025-01-21 00:03:30.713955164,2025-01-21 00:14:00.571637615,10.49762804085
QStRzhTS2SJL2f75,9ob8Yl4ZJcec4Usb,2025-01-20 09:50:05.037852764,,
jIPAyXCnK7gU4JdS,RK1qnBA1jcJL3yvV,2025-01-11 12:48:34.260142802,,
X6fW1tTAL7gwOpaE,RK1qnBA1jcJL3yvV,2025-01-18 13:26:21.953491211,2025-01-18 13:54:32.124043928,28.16950921195
A2nJCQxDH32HgOPQ,MUDuDBE4ZzQvuaKm,2025-01-27 04:49:34.791564703,,
FIbME449Lz0pKNZb,,2025-01-30 23:38:56.193636656,,
KMh3kh8zsBdkHkbg,MUDuDBE4ZzQvuaKm,2025-01-05 09:17:25.353074312,,
s1J7Q0FSIAxWwlj5,uTiqUuEM61vl2f0p,2025-01-28 13:48:09.771458626,,
89PgQnrKuJOqnLYm,zeiTNnRPDZZz0SCs,2025-01-05 23:07:56.884830236,,
g7Xl8NTGbqSC5ukF,Uhw0PIE0IF5epqFL,2025-01-22 15:17:08.581944227,,
rFU2yIZ2WkJkDWhg,Uhw0PIE0IF5epqFL,2025-01-20 13:10:13.430101871,,
kjsLhemrZCerRWSK,Uhw0PIE0IF5epqFL,2025-01-13 10:04:27.592234373,,
yt92TyQGiTEdHf4m,5FZtV3btUra5CCsR,2025-01-24 18:07:54.515668869,,
9kmf2n7WF7tOCLy1,,2025-01-30 21:35:30.360161781,,
XlBwRDA0xCpdYwJU,NfRMX1Thxt1neONH,2025-01-03 17:13:01.596386194,,
x3ilGcqbFUcewU24,7pSgpgAnnRGGRt0U,2025-01-07 02:29:37.256781816,2025-01-07 02:49:26.559593642,19.821713530433332
1unMVuBnIMNUbwJJ,JgFVcMCxvfVxNw1L,2025-01-05 03:51:24.438573837,,
kamJwlYfnv71KExf,JgFVcMCxvfVxNw1L,2025-01-12 00:41:30.596869469,,
HuCHzOfALm8xrlaL,jpkFS8fxG0Yl3AL9,2025-01-08 00:10:38.266607523,,
Cn51iKJQp6Llfkus,jpkFS8fxG0Yl3AL9,2025-01-04 07:57:15.102248907,2025-01-04 08:06:52.699544123,9.626621586933334
Ifv2x5Cw8BsWSfuy,jpkFS8fxG0Yl3AL9,2025-01-11 15:56:27.466903210,2025-01-11 16:06:56.492242589,10.483755656316667
wcMNlJsbuCnsgyXK,rSM2m0ND0WOZmHJD,2025-01-29 09:45:04.234687328,,
KgweuxV5dUklxMQa,rSM2m0ND0WOZmHJD,2025-01-09 04:04:41.342134714,,
WOS0M8YCxwJW7hY6,8ybJresPr94FujKW,2025-01-14 20:49:02.895687580,,
cXWsfYdvK3D5nRua,vm2qixRnTh2KsBTO,2025-01-24 19:37:11.917671680,2025-01-24 20:01:31.803349561,24.331427964683332
bsbDgych575YlJpd,,2025-01-12 17:03:22.366326094,,
B1MLkJQnwC5eEw6a,Dg65zNT17TknuhcB,2025-01-27 17:38:45.135534286,,
ncVa0x6u77niD9Oh,8CwrImlUXeMk56k6,2025-01-18 04:56:44.756443024,2025-01-18 05:16:36.588847194,19.863873402833335
7zZQ1KdF16kh6ekD,8CwrImlUXeMk56k6,2025-01-28 21:57:43.970536709,2025-01-28 22:30:19.217125820,32.58744315185
m4yvBDhmpasNWzs0,8CwrImlUXeMk56k6,2025-01-12 19:37:59.951728821,,
Qa9Outs4uItPI2vH,,2025-01-14 04:02:02.124872923,,
T6TCtzEeLOdEL66L,R53LfRyod3dDHAE3,2025-01-19 22:46:40.181481838,,
DiJHy3tUAHTs15R4,R53LfRyod3dDHAE3,2025-01-30 23:49:43.328317881,,
5BOvMQeJqBRCmKCL,R53LfRyod3dDHAE3,2025-01-21 13:49:38.798870802,,
yrqkcK3EFx8U77yW,FRMZiOhnGwu2l4bm,2025-01-22 09:50:50.558769464,,
kxBT3REhCrkBRbei,,2025-01-14 06:44:10.256656647,2025-01-14 06:53:34.422159116,9.402758374483334
uMHXwKcQIIPMwJfm,,2025-01-28 02:53:13.633158922,2025-01-28 03:09:31.893529096,16.3043395029
WU4IgT6bBiQRDgLr,Xb2N3nfPN9Eqy8Fl,2025-01-02 00:43:38.528984547,2025-01-02 00:56:10.139043910,12.526834322716667
FIslYLQlbPmqptcQ,Xb2N3nfPN9Eqy8Fl,2025-01-03 03:15:48.887089014,,
haXw3o79rG77Ur0S,WmsRVyE6Kyp4LQW5,2025-01-14 15:31:10.635955572,,
SSFpE68AVetmY1mM,wnfyw97QlmJMHfLX,2025-01-10 21:37:52.827931881,,
eLGtyOSsvJ9wUZvG,wnfyw97QlmJMHfLX,2025-01-16 20:32:17.235370398,,
dBkNEcwujvke1nds,9ZNh8hNGHRoJ74IT,2025-01-16 12:34:49.411082268,,
RyD2Myxjtv0y00x3,9ZNh8hNGHRoJ74IT,2025-01-13 14:50:29.440966129,2025-01-13 15:01:57.049501145,11.460142250266667
nMdexMsNQohuAq7e,vwNS2YveEmB5tGp9,2025-01-24 07:26:08.246620655,,
EjWjXb7ENdj27X8l,CwxHgLK8dHPveXPw,2025-01-26 08:23:01.680149794,,
z5Bt2eIXjiaG76pb,17oE6iQ50yy8Wui2,2025-01-25 22:51:30.118376017,,
MijA2Jo21EPztlML,17oE6iQ50yy8Wui2,2025-01-24 00:58:41.734925747,,
U7CYpzr30E0Fw4ox,17oE6iQ50yy8Wui2,2025-01-12 23:36:54.981212854,,
5CIycayDgm3NrUQQ,VLvQwWdCoa1DCtGO,2025-01-07 01:49:01.825974464,,
CtPWDieBzfwl5fAC,RJ7vmghBSQiy3pjk,2025-01-10 20:47:20.405748129,,
kjM8InsIAu21ut8K,El7EnYRFX0qIaCY8,2025-01-06 00:26:43.724560499,,
T9UGn1WMXJ7H4mvJ,El7EnYRFX0qIaCY8,2025-01-26 07:12:19.557184219,,
J83OziwOoasa9Kfa,dwBpl0uSqNmZ5FKX,2025-01-30 20:25:18.700931549,,
1sbvZhbpoLbbqpxZ,dwBpl0uSqNmZ5FKX,2025-01-07 07:32:48.302417040,,
DGnYPvsOQ5zIlbLd,ol8W4oHfqVW4ti6e,2025-01-04 15:06:50.978415012,,
RXtU6yug5PXR5MsW,ol8W4oHfqVW4ti6e,2025-01-17 18:32:15.018643618,2025-01-17 18:50:06.668676476,17.860833880966666
mpFxZ4jPxHrSyMod,ol8W4oHfqVW4ti6e,2025-01-22 12:25:44.267443895,,
H6pFUhwSCVMsYolt,wGL3nq4sGamTAf6f,2025-01-07 17:36:11.899606466,,
dFtzW9LuhHg9Jgia,GDTIwjYsYBwdtsPA,2025-01-24 11:13:47.437405586,,
gbeVENBtJfbU99fo,4Hd3L9gV8gXZzz1s,2025-01-21 09:29:53.992962837,,
UGF9JdcqZo0Mlgbd,i8tPSXp1qvmljaFD,2025-01-27 16:23:22.473652601,,
KxsU3b2FGBQ6Kbvn,,2025-01-15 09:33:17.950907230,,
Ur7HHJYkON2ZJpyO,i8tPSXp1qvmljaFD,2025-01-23 15:13:14.412334919,,
KRMvhgUjRNHgxlUb,huvrbVRic1zuDBJz,2025-01-24 00:28:58.388374329,,
rEQttlWfcDx2VnWC,HhjV2QX1nN2oq0rF,2025-01-10 03:15:48.160651922,,
Cj8POMGhPmP3BVkq,HhjV2QX1nN2oq0rF,2025-01-08 22:00:22.979834318,,
WPmb4Xz7Clcr16NX,Lw9TwIMo0xBppNMf,2025-01-07 15:11:41.452816486,,
PIWiTiP2OXWtVqVl,b1mRU6iHqACKQvYx,2025-01-28 19:39:14.358122587,,
bEo3g8HN0VuZmWYP,b1mRU6iHqACKQvYx,2025-01-20 17:44:04.792442083,,
bhts89yWDtEXqwWK,b1mRU6iHqACKQvYx,2025-01-19 03:25:32.030753136,2025-01-19 03:41:54.927834642,16.3816180251
63WN2AageJtXdnPO,gHVlwoG4mwLFSXIa,2025-01-01 06:03:40.996620417,,
gqNG7GTBqV0ElzYc,U5Se4m1e7FYux7ru,2025-01-19 06:32:43.843608856,,
bpZl81ni8ncXe650,,2025-01-27 06:42:21.876016140,,
i7nRMVWhjAnQg0eH,U5Se4m1e7FYux7ru,2025-01-08 21:27:56.916931868,,
qWkAvy9SK7kRJxVK,1jxNUuyZ746wvdH3,2025-01-18 15:01:45.754929304,,
PsAQZbrGb0DjGeTO,1jxNUuyZ746wvdH3,2025-01-27 02:03:11.661164045,,
YhaEzIq8CAtNUYBQ,fBEIMPwfpbxqSafe,2025-01-16 00:25:43.560887814,,
TlnexE1FqyhWSQvc,fBEIMPwfpbxqSafe,2025-01-29 03:24:25.424131632,,
GRmWZ8GXX5CjkVbm,4S72XClMUcVaAVx9,2025-01-08 00:10:48.129135132,,
oTPXiZRsJL7hB95J,4S72XClMUcVaAVx9,2025-01-22 21:01:23.008445740,,
Zr74qU7hsHlXR6w2,Rs6h2RUb8DDWMSFa,2025-01-10 04:32:34.813433886,,
zKha07M6QRjcwy98,Rs6h2RUb8DDWMSFa,2025-01-24 15:03:08.017095566,,
wNz0YgYwZOK9bdPa,LmkjV6z32tqqde7w,2025-01-30 09:09:21.936969757,,
vq8ewzKeTZLinFYP,LmkjV6z32tqqde7w,2025-01-28 01:57:37.536573410,2025-01-28 02:06:17.018807312,8.6580372317
cRPKWw7Agbd6jxYZ,TZjTBGQz2XVCArN7,2025-01-06 18:18:29.497206211,,
8BpmZssRzNuUvNoh,TZjTBGQz2XVCArN7,2025-01-29 19:27:13.659518957,,
T5YgcSWWhwUv84tc,j5PejXuxLcNE9OK8,2025-01-18 06:29:46.850145340,,
vW7VLL7s2CqllnVP,j5PejXuxLcNE9OK8,2025-01-19 22:58:05.668745041,,
